year,temperaturamnimaextrema_ACUM,latitud,longitud
2012,6.7,20.84833333,-100.8258333
2012,6.7,20.92055556,-101.6975
2012,6.7,23.41333333,-100.7441667
2012,6.7,24.63138889,-102.7827778
2012,6.7,25.42,-104.28
2012,6.7,25.48972222,-100.3888889
2012,6.8,17.55694444,-99.6875
2012,6.8,18.2225,-99.2075
2012,6.8,18.82611111,-99.82
2012,6.8,18.98833333,-99.64944444
2012,6.8,19.38333333,-100.3833333
2012,6.8,19.7625,-97.23472222
2012,6.8,19.82638889,-100.8788889
2012,6.8,20.155,-99.355
2012,6.8,20.36972222,-100.5547222
2012,6.8,20.71583333,-101.3697222
2012,6.8,20.88083333,-101.8555556
2012,6.8,22.08833333,-101.9672222
2012,6.8,22.24777778,-100.5530556
2012,6.8,22.31972222,-101.1766667
2012,6.8,23.69944444,-101.93
2012,6.8,24.09222222,-100.3877778
2012,6.8,24.82055556,-100.0830556
2012,6.8,25.23,-104.1066667
2012,6.8,27.64722222,-113.4430556
2012,6.8,20.37416667 ,-99.99833333 
2012,6.8,20.85722222 ,-99.89972222 
2012,6.8,26.97277778 ,-102.0677778 
2012,6.9,19.28527778,-99.65277778
2012,6.9,19.53972222,-100.4822222
2012,6.9,20.87194444,-101.2444444
2012,6.9,21.74222222,-102.7169444
2012,6.9,22.12805556,-102.3594444
2012,6.9,23.89888889,-104.6044444
2012,6.9,24.9075,-111.2905556
2012,6.9,27.54861111,-113.3888889
2012,6.9,30.37444444,-109.6875
2012,6.9,24.81472222 ,-102.95 
2012,7,17.26666667,-96.54972222
2012,7,19.0125,-98.19305556
2012,7,19.81527778,-97.36
2012,7,19.96055556,-102.5844444
2012,7,20.43944444,-103.6325
2012,7,20.52222222,-101.1183333
2012,7,20.71972222,-100.7633333
2012,7,22.14722222,-102.2791667
2012,7,22.23277778,-102.4436111
2012,7,22.28444444,-103.7358333
2012,7,22.83194444,-101.9125
2012,7,25.26166667,-111.7744444
2012,7,26.32388889,-104.3511111
2012,7,30.05055556,-111.0213889
2012,7,31.73944444,-106.4869444
2012,7.1,18.85805556,-98.595
2012,7.1,20.38277778,-101.1788889
2012,7.1,21.09638889,-100.1627778
2012,7.1,21.49944444,-103.5505556
2012,7.1,21.84972222,-100.7622222
2012,7.1,22.09777778,-102.8719444
2012,7.1,25.5,-105.25
2012,7.1,26.68555556,-103.7469444
2012,7.1,28.16722222,-105.6275
2012,7.1,29.05527778,-109.2327778
2012,7.1,29.20444444,-110.1402778
2012,7.1,30.53333333,-111.1166667
2012,7.1,26.4825 ,-103.0352778 
2012,7.2,19.35777778,-98.99166667
2012,7.2,19.41583333,-99.04555556
2012,7.2,19.46527778,-99.07916667
2012,7.2,19.50833333,-96.94944444
2012,7.2,19.59027778,-96.94611111
2012,7.2,19.62333333,-99.28222222
2012,7.2,20.72527778,-102.8127778
2012,7.2,21.18166667,-102.8905556
2012,7.2,21.65222222,-102.9813889
2012,7.2,21.85027778,-102.2908333
2012,7.2,21.95861111,-102.4758333
2012,7.2,22.65027778,-102.4916667
2012,7.2,24.86944444,-103.6983333
2012,7.2,30.39944444,-111.5308333
2012,7.3,17.43305556,-96.54972222
2012,7.3,22.05305556,-100.4588889
2012,7.3,27.41111111,-112.5777778
2012,7.3,29.27083333,-110.6358333
2012,7.3,30.15555556,-110.245
2012,7.4,17.50861111,-93.12
2012,7.4,17.83305556,-96.86666667
2012,7.4,19.285,-104.245
2012,7.4,19.30333333,-99.14805556
2012,7.4,20.05444444,-103.1041667
2012,7.4,20.51138889,-100.7891667
2012,7.4,20.58138889,-100.8280556
2012,7.4,21.37666667,-104.6183333
2012,7.4,22.05888889,-103.3619444
2012,7.4,28.19416667,-105.4636111
2012,7.4,29.11388889,-109.9661111
2012,7.4,29.71055556,-110.5705556
2012,7.4,30.88777778,-110.85
2012,7.5,16.16666667,-96.5
2012,7.5,18.97388889,-99.48472222
2012,7.5,19.00777778,-100.0430556
2012,7.5,19.87333333,-103.5433333
2012,7.5,19.98555556,-102.2830556
2012,7.5,20.05694444,-102.7238889
2012,7.5,20.38055556,-104.8222222
2012,7.5,21.43361111,-102.5738889
2012,7.5,21.80194444,-102.2730556
2012,7.5,22.72888889,-99.60055556
2012,7.5,23.4225,-100.1180556
2012,7.5,28.2,-105.4666667
2012,7.5,29.42694444,-110.3922222
2012,7.5,20.52194444 ,-100.4480556 
2012,7.6,18.98972222,-99.75583333
2012,7.6,19.14666667,-96.95
2012,7.6,20.51027778,-101.6294444
2012,7.6,21.62555556,-101.9663889
2012,7.6,25.02083333,-100.0772222
2012,7.6,28.625,-109.9525
2012,7.6,28.64611111,-109.1075
2012,7.7,16.31055556,-91.97472222
2012,7.7,16.94777778,-96.78222222
2012,7.7,19.01,-98.96
2012,7.7,19.88611111,-101.3361111
2012,7.7,20.30861111,-101.1727778
2012,7.7,20.81694444,-101.3188889
2012,7.7,21.40472222,-103.1141667
2012,7.7,23.00111111,-99.7125
2012,7.7,24.51833333,-99.38694444
2012,7.7,24.98805556,-102.2130556
2012,7.7,26.16972222,-100.4644444
2012,7.7,27.54388889,-105.4119444
2012,7.7,28.89666667,-110.25
2012,7.7,29.80722222,-109.14
2012,7.7,27.00388889 ,-101.7244444 
2012,7.8,19.95805556,-99.53166667
2012,7.8,20.12555556,-101.1913889
2012,7.8,20.20277778,-104.0488889
2012,7.8,20.42055556,-103.5911111
2012,7.8,20.43305556,-99.14944444
2012,7.8,20.51888889,-101.1736111
2012,7.8,20.79861111,-104.0041667
2012,7.8,20.94333333,-101.4302778
2012,7.8,21.97444444,-103.525
2012,7.8,22.22361111,-102.1688889
2012,7.8,23.54222222,-110.1491667
2012,7.8,29.825,-110.2261111
2012,7.8,29.90333333,-109.3
2012,7.9,17.71,-97.08305556
2012,7.9,17.72361111,-100.875
2012,7.9,19.45555556,-96.94444444
2012,7.9,20.69583333,-102.9525
2012,7.9,20.79416667,-98.73444444
2012,7.9,20.99166667,-101.2272222
2012,7.9,21.17277778,-101.6963889
2012,7.9,21.80388889,-100.9333333
2012,7.9,22.13277778,-100.0577778
2012,7.9,23.68055556,-100.6444444
2012,7.9,23.69583333,-110.1194444
2012,7.9,27.86916667 ,-101.5194444 
2012,8,17.25,-96.10666667
2012,8,19.03916667,-99.09388889
2012,8,21.86,-102.6638889
2012,8,21.89555556,-102.3086111
2012,8,22.66194444,-99.90611111
2012,8,23.65,-100.1833333
2012,8,30.69777778,-112.1
2012,8,30.74166667,-111.1583333
2012,8,31.86138889,-112.8544444
2012,8,25.72972222 ,-102.0127778 
2012,8.1,16.11777778,-92.05166667
2012,8.1,19.02416667,-98.21555556
2012,8.1,19.39527778,-99.09777778
2012,8.1,19.96666667,-102.325
2012,8.1,22.12083333,-102.8591667
2012,8.1,24.82861111,-111.2188889
2012,8.2,16.38805556,-91.8625
2012,8.2,17.51666667,-96.93305556
2012,8.2,18.37555556,-98.36305556
2012,8.2,18.84666667,-98.61194444
2012,8.2,19.68861111,-101.1761111
2012,8.2,19.78333333,-101.4777778
2012,8.2,19.98888889,-101.275
2012,8.2,20.37388889,-99.32638889
2012,8.2,20.55,-102.5083333
2012,8.2,22.15277778,-100.9772222
2012,8.2,22.20277778,-102.135
2012,8.2,22.43194444,-100.2808333
2012,8.2,23.47,-104.3986111
2012,8.2,24.91083333,-99.68583333
2012,8.2,27.51944444,-109.2530556
2012,8.2,27.7,-105.1833333
2012,8.2,27.84083333,-109.3675
2012,8.2,28.97861111,-105.3116667
2012,8.2,30.51722222,-115.9313889
2012,8.2,30.615,-110.9488889
2012,8.3,17.08166667,-92.85111111
2012,8.3,18.19916667,-97.88638889
2012,8.3,19.92666667,-102.8758333
2012,8.3,20.04888889,-101.2408333
2012,8.3,20.39527778,-103.1355556
2012,8.3,22.01666667,-100.3316667
2012,8.3,23.56916667,-99.415
2012,8.3,24.84444444,-110.9736111
2012,8.3,26.82083333,-112.7972222
2012,8.3,27.29861111,-112.875
2012,8.4,18.68305556,-99.85027778
2012,8.4,18.77861111,-98.54083333
2012,8.4,18.92166667,-98.45416667
2012,8.4,19.65055556,-100.955
2012,8.4,19.67305556,-101.5561111
2012,8.4,20.18833333,-102.4333333
2012,8.4,20.42638889,-90.03111111
2012,8.4,20.87,-101.2947222
2012,8.4,27.1375,-112.9055556
2012,8.4,29.12666667,-110.3147222
2012,8.5,15.36416667,-92.24805556
2012,8.5,17.13638889,-96.62805556
2012,8.5,18.69166667,-98.82472222
2012,8.5,20.0325,-100.7122222
2012,8.5,20.17722222,-98.06111111
2012,8.5,20.61666667,-103.0666667
2012,8.5,27.39305556,-108.5361111
2012,8.5,31.89583333,-115.5972222
2012,8.5,20.6 ,-100.4333333 
2012,8.6,17.37027778,-98.83777778
2012,8.6,17.78972222,-99.97638889
2012,8.6,20.14305556,-100.5188889
2012,8.6,20.17861111,-98.06611111
2012,8.6,20.59166667,-103.8583333
2012,8.6,21.14833333,-102.6888889
2012,8.6,26.11722222,-100.2283333
2012,8.6,20.58333333 ,-100.4 
2012,8.6,29.03638889 ,-100.9555556 
2012,8.7,16.865,-96.78444444
2012,8.7,19.40361111,-99.19611111
2012,8.7,19.60472222,-96.88444444
2012,8.7,19.80111111,-102.6702778
2012,8.7,20.25777778,-102.5894444
2012,8.7,22.48527778,-99.56277778
2012,8.7,22.92027778,-101.095
2012,8.7,23.75555556,-110.2705556
2012,8.7,25.1,-106.5666667
2012,8.8,16.78916667,-92.82833333
2012,8.8,19.33388889,-99.13222222
2012,8.8,19.52722222,-90.18777778
2012,8.8,20.05388889,-100.6727778
2012,8.8,20.28722222,-100.7602778
2012,8.8,20.455,-100.6208333
2012,8.8,20.54777778,-104.0472222
2012,8.8,20.67583333,-101.1488889
2012,8.8,21.86361111,-100.0280556
2012,8.8,21.99666667,-102.6741667
2012,8.8,22.49055556,-103.8388889
2012,8.8,22.92888889,-98.075
2012,8.8,23.58194444,-110.2208333
2012,8.8,24.19694444,-99.34805556
2012,8.8,24.46972222,-111.0016667
2012,8.8,24.68944444,-98.82972222
2012,8.8,25.83222222,-103.8466667
2012,8.8,26.81555556,-108.9980556
2012,8.8,27.04611111 ,-101.7930556 
2012,8.9,20.09888889,-99.12194444
2012,8.9,20.90638889,-103.9797222
2012,8.9,21.19527778,-101.6675
2012,8.9,21.26722222,-99.71777778
2012,8.9,21.77083333,-99.91472222
2012,8.9,22.18055556,-99.65277778
2012,8.9,22.25611111,-99.86305556
2012,8.9,24.22972222,-102.1508333
2012,8.9,25.09166667,-111.3255556
2012,8.9,25.12222222,-111.9541667
2012,8.9,27.12555556,-109.8419444
2012,9,18.80694444,-99.77916667
2012,9,18.98333333,-99.23333333
2012,9,19.5825,-100.9238889
2012,9,19.65194444,-96.87305556
2012,9,20.42583333,-103.2422222
2012,9,20.54444444,-100.6855556
2012,9,20.56527778,-101.1997222
2012,9,21.29861111,-100.0925
2012,9,22.61138889,-104.0508333
2012,9,24.77972222,-111.15
2012,9,26.885,-112.6161111
2012,9,27.62388889,-110.4166667
2012,9,32.44694444,-116.9077778
2012,9.1,19.82222222,-101.9291667
2012,9.1,19.94,-104.2597222
2012,9.1,20.99416667,-101.9941667
2012,9.1,21.01472222,-101.2661111
2012,9.1,21.03416667,-101.2558333
2012,9.1,21.80944444,-99.85444444
2012,9.1,25.05333333,-111.1222222
2012,9.1,26.13166667,-99.74444444
2012,9.1,29.00361111,-110.1377778
2012,9.1,29.85638889,-109.3055556
2012,9.1,29.21472222 ,-100.945 
2012,9.2,18.87805556,-98.77527778
2012,9.2,20.27583333,-101.3588889
2012,9.2,20.32888889,-102.5425
2012,9.2,20.33083333,-102.7633333
2012,9.2,20.43833333,-101.7422222
2012,9.2,20.49944444,-101.9488889
2012,9.2,24.52277778,-105.9516667
2012,9.2,25.81361111,-100.79
2012,9.2,26.26694444,-100.6091667
2012,9.2,28.71333333,-110.3483333
2012,9.2,26.62138889 ,-101.3125 
2012,9.2,27.14222222 ,-101.6522222 
2012,9.2,27.42222222 ,-101.0022222 
2012,9.3,18.75027778,-99.62222222
2012,9.3,19.51194444,-96.90388889
2012,9.3,24.10305556,-99.81833333
2012,9.3,25.51,-100.1933333
2012,9.3,27.17194444,-100.4105556
2012,9.3,30.00361111,-110.215
2012,9.4,17.08305556,-96.70972222
2012,9.4,18.90277778,-99.455
2012,9.4,18.91694444,-99.68472222
2012,9.4,20.3375,-102.2830556
2012,9.4,20.48055556,-102.2488889
2012,9.4,20.51166667,-100.9513889
2012,9.4,20.53638889,-100.8166667
2012,9.4,20.88666667,-98.20111111
2012,9.4,21.58611111,-99.56666667
2012,9.4,25.28361111,-100.0202778
2012,9.4,26.49333333,-99.52416667
2012,9.4,28.46222222,-109.5263889
2012,9.4,29.68416667,-110.955
2012,9.5,16.25111111,-92.13416667
2012,9.5,16.36722222,-92.36916667
2012,9.5,18.91194444,-98.75305556
2012,9.5,20.51027778,-103.8569444
2012,9.5,20.70027778,-103.9761111
2012,9.5,21.30944444,-104.9066667
2012,9.5,27.58416667,-110.3244444
2012,9.5,25.31861111 ,-102.8080556 
2012,9.6,16.39027778,-92.075
2012,9.6,20.11777778,-102.3741667
2012,9.6,20.37416667,-98.04055556
2012,9.6,20.52527778,-104.7863889
2012,9.6,20.66833333,-101.3372222
2012,9.6,21.04194444,-101.4361111
2012,9.6,21.92138889,-99.99638889
2012,9.6,23.53333333,-110.0744444
2012,9.6,28.90361111,-111.555
2012,9.6,27.84666667 ,-101.1227778 
2012,9.7,20.00972222,-103.5152778
2012,9.7,20.64833333,-103.7011111
2012,9.7,20.70638889,-103.3922222
2012,9.7,24.78111111,-99.69777778
2012,9.7,27.39861111,-108.8438889
2012,9.7,25.48944444 ,-102.9425 
2012,9.8,17.85,-97.18305556
2012,9.8,18.59861111,-99.36944444
2012,9.8,18.6125,-98.165
2012,9.8,18.89166667,-98.85833333
2012,9.8,23.43888889,-110.0694444
2012,9.8,23.57111111,-98.53166667
2012,9.8,24.03611111,-110.125
2012,9.8,24.93,-111.6283333
2012,9.8,25.54222222,-100.0086111
2012,9.8,25.63861111,-100.455
2012,9.8,28.75,-109.6344444
2012,9.8,25.75722222 ,-102.9955556 
2012,9.9,20.33722222,-102.0213889
2012,9.9,22.85888889,-100.1516667
2012,9.9,25.41722222,-99.99722222
2012,9.9,26.50138889,-100.4219444
2012,10,16.57944444,-96.73722222
2012,10,18.81333333,-98.75
2012,10,19.39361111,-99.5175
2012,10,20.44666667,-101.5363889
2012,10,21.72388889,-102.8975
2012,10,22.2075,-101.0222222
2012,10,23.17222222,-109.9861111
2012,10,24.58111111,-98.94694444
2012,10,24.83888889,-111.1272222
2012,10,32.06027778,-115.0594444
2012,10,32.41277778,-115.1919444
2012,10.1,17.43166667,-95.83027778
2012,10.1,18.41527778,-98.01666667
2012,10.1,18.55083333,-99.41888889
2012,10.1,18.98694444,-98.91972222
2012,10.1,19.525,-103.4333333
2012,10.1,20.74027778,-101.0494444
2012,10.1,21.60472222,-103.3377778
2012,10.1,21.95472222,-99.99638889
2012,10.1,25.21472222,-99.93833333
2012,10.1,27.17111111,-109.3583333
2012,10.1,30.72833333,-111.8361111
2012,10.1,32.71527778,-114.7288889
2012,10.2,18.33194444,-97.47444444
2012,10.2,18.52,-99.145
2012,10.2,18.94833333,-99.33138889
2012,10.2,19.2125,-96.96388889
2012,10.2,20.22777778,-103.5694444
2012,10.2,21.29888889,-104.8766667
2012,10.2,21.46166667,-103.0866667
2012,10.2,21.7975,-100.7361111
2012,10.2,23.14333333,-110.0011111
2012,10.2,23.48222222,-109.7183333
2012,10.2,24.90083333,-99.4975
2012,10.2,27.05944444,-109.0063889
2012,10.2,27.415,-109.6283333
2012,10.2,27.53388889,-99.97583333
2012,10.2,25.77388889 ,-103.2627778 
2012,10.2,29.15861111 ,-100.9883333 
2012,10.3,19.06527778,-101.4277778
2012,10.3,20.67027778,-103.2858333
2012,10.3,24.30416667,-111.2125
2012,10.3,24.73166667,-99.40277778
2012,10.3,21.24222222 ,-99.26027778 
2012,10.4,17.75555556,-99.48111111
2012,10.4,18.73,-98.7625
2012,10.4,19.90111111,-88.81194444
2012,10.4,21.07027778,-98.49
2012,10.4,21.65111111,-99.83055556
2012,10.4,22.00027778,-102.8891667
2012,10.4,27.45472222,-110.0361111
2012,10.5,15.3325,-92.2675
2012,10.5,16.87305556,-93.22694444
2012,10.5,18.7125,-98.2625
2012,10.5,19.1925,-100.1305556
2012,10.5,19.54,-96.91666667
2012,10.5,19.55,-96.85
2012,10.5,22.00416667,-99.64638889
2012,10.5,23.21666667,-99.07666667
2012,10.5,23.69027778,-109.9444444
2012,10.5,24.14833333,-105.9527778
2012,10.5,24.17583333,-99.04361111
2012,10.5,24.47361111,-99.49027778
2012,10.5,24.87194444,-99.57888889
2012,10.5,25.10305556,-99.35111111
2012,10.5,26.22472222,-111.475
2012,10.5,26.98361111,-109.2230556
2012,10.5,27.61888889,-110.0022222
2012,10.6,16.23333333,-92.13333333
2012,10.6,16.38138889,-91.71055556
2012,10.6,19.0675,-100.0783333
2012,10.6,23.05305556,-109.915
2012,10.6,24.69416667,-99.6675
2012,10.6,24.97611111,-99.43944444
2012,10.6,25.03222222,-111.6702778
2012,10.6,28.25777778,-109.2994444
2012,10.7,19.21472222,-100.4066667
2012,10.7,21.84194444,-99.64083333
2012,10.7,23.36388889,-110.1652778
2012,10.7,23.74166667,-109.8402778
2012,10.7,25.26527778,-103.7736111
2012,10.7,27.07805556,-100.4908333
2012,10.7,27.51888889 ,-100.6197222 
2012,10.8,18.19972222,-98.26027778
2012,10.8,18.29583333,-97.16388889
2012,10.8,18.74888889,-98.16916667
2012,10.8,18.85444444,-99.02166667
2012,10.8,18.94722222,-98.82916667
2012,10.8,20.09416667,-103.3763889
2012,10.8,20.73527778,-101.2261111
2012,10.8,21.18444444,-97.81444444
2012,10.8,21.85972222,-100.0763889
2012,10.8,23.2375,-110.0680556
2012,10.8,23.53888889,-109.6763889
2012,10.8,23.86111111,-110.6555556
2012,10.8,24.95861111,-99.32972222
2012,10.8,25.19527778,-112.1111111
2012,10.8,25.80055556,-100.2755556
2012,10.8,26.42388889,-109.025
2012,10.8,27.06388889,-100.0133333
2012,10.8,27.71805556,-109.9216667
2012,10.8,28.4,-109.8833333
2012,10.9,16.98638889,-92.89138889
2012,10.9,18.62916667,-99.32583333
2012,10.9,18.79805556,-98.81222222
2012,10.9,19.57833333,-89.60055556
2012,10.9,21.37472222,-104.7916667
2012,10.9,22.84444444,-99.33166667
2012,10.9,25.54611111,-103.5219444
2012,10.9,25.79361111,-100.1972222
2012,10.9,26.14166667,-111.4555556
2012,10.9,26.26861111,-109.0372222
2012,10.9,27.59833333,-109.9302778
2012,10.9,27.98333333,-110.9666667
2012,10.9,28.28333333,-110.7
2012,11,15.19444444,-92.34583333
2012,11,16.06805556,-96.79416667
2012,11,16.09138889,-96.465
2012,11,16.32944444,-96.59388889
2012,11,16.6,-97.2
2012,11,16.7,-99.40166667
2012,11,16.70055556,-99.51027778
2012,11,16.76166667,-92.92277778
2012,11,16.82694444,-96.78055556
2012,11,16.83388889,-92.58027778
2012,11,17.02222222,-92.30722222
2012,11,17.33527778,-100.3533333
2012,11,17.35,-96.15
2012,11,17.38083333,-97.3575
2012,11,17.39972222,-96.93305556
2012,11,17.41444444,-100.6069444
2012,11,17.44444444,-98.45027778
2012,11,17.46111111,-92.7775
2012,11,17.56694444,-98.7275
2012,11,17.60861111,-99.17583333
2012,11,17.73305556,-96.84972222
2012,11,17.74194444,-91.76305556
2012,11,17.79166667,-91.15833333
2012,11,17.86666667,-97.36666667
2012,11,18.05666667,-90.82055556
2012,11,18.07333333,-100.5113889
2012,11,18.09611111,-99.55638889
2012,11,18.09861111,-101.7030556
2012,11,18.1,-101.0516667
2012,11,18.13416667,-99.83111111
2012,11,18.30111111,-99.87222222
2012,11,18.3025,-99.33277778
2012,11,18.31333333,-101.735
2012,11,18.32361111,-98.81972222
2012,11,18.45944444,-99.40083333
2012,11,18.51,-88.56861111
2012,11,18.54611111,-99.64527778
2012,11,18.60444444,-90.74111111
2012,11,18.62,-97.41055556
2012,11,18.62694444,-100.8972222
2012,11,18.89222222,-99.23333333
2012,11,18.89305556,-100.1022222
2012,11,18.92194444,-98.55138889
2012,11,19.06305556,-99.38611111
2012,11,19.14777778,-102.3325
2012,11,19.20305556,-99.14916667
2012,11,19.23555556,-101.4569444
2012,11,19.26333333,-101.6752778
2012,11,19.27888889,-99.68583333
2012,11,19.30638889,-104.8875
2012,11,19.41277778,-100.3938889
2012,11,19.45277778,-99.28361111
2012,11,19.5,-96.885
2012,11,19.50138889,-88.39777778
2012,11,19.50555556,-90.58416667
2012,11,19.51638889,-101.6097222
2012,11,19.56138889,-97.14805556
2012,11,19.56277778,-99.21583333
2012,11,19.56666667,-88.05
2012,11,19.57277778,-99.665
2012,11,19.6625,-99.95777778
2012,11,19.72972222,-90.35083333
2012,11,19.7325,-98.59555556
2012,11,19.75305556,-103.1811111
2012,11,19.80611111,-97.30777778
2012,11,19.81083333,-98.26611111
2012,11,19.81527778,-98.48416667
2012,11,19.82388889,-98.95444444
2012,11,19.85166667,-98.93638889
2012,11,19.85861111,-100.8272222
2012,11,19.87388889,-89.92694444
2012,11,19.93583333,-99.28361111
2012,11,19.95611111,-101.1380556
2012,11,19.96027778,-98.70805556
2012,11,20.08333333,-104.0975
2012,11,20.11944444,-98.10083333
2012,11,20.16861111,-89.235
2012,11,20.205,-89.29111111
2012,11,20.2275,-89.53194444
2012,11,20.26527778,-98.95805556
2012,11,20.27694444,-97.96027778
2012,11,20.30555556,-101.5972222
2012,11,20.36944444,-99.64805556
2012,11,20.41027778,-89.28777778
2012,11,20.44166667,-97.76138889
2012,11,20.46611111,-98.66694444
2012,11,20.48777778,-100.9627778
2012,11,20.5275,-101.3713889
2012,11,20.58166667,-102.7455556
2012,11,20.59527778,-89.00527778
2012,11,20.62361111,-103.2411111
2012,11,20.71527778,-99.12222222
2012,11,20.74388889,-105.2294444
2012,11,20.90111111,-88.75805556
2012,11,20.91305556,-89.955
2012,11,21.02527778,-101.8366667
2012,11,21.04083333,-98.15305556
2012,11,21.04944444,-89.64722222
2012,11,21.055,-104.4841667
2012,11,21.07333333,-89.52083333
2012,11,21.10027778,-101.3983333
2012,11,21.12361111,-88.63861111
2012,11,21.13138889,-102.0047222
2012,11,21.15972222,-88.95777778
2012,11,21.19805556,-102.125
2012,11,21.2125,-103.3638889
2012,11,21.22444444,-101.82
2012,11,21.345,-98.22611111
2012,11,21.34777778,-101.9413889
2012,11,21.43083333,-99.00833333
2012,11,21.48888889,-101.7527778
2012,11,21.6825,-104.3161111
2012,11,21.7325,-103.2147222
2012,11,21.7675,-102.9688889
2012,11,21.76805556,-99.90694444
2012,11,21.77361111,-103.3094444
2012,11,21.81138889,-103.4591667
2012,11,21.92333333,-103.3163889
2012,11,21.935,-102.5508333
2012,11,21.96444444,-102.6972222
2012,11,21.97361111,-99.00138889
2012,11,22.01194444,-99.21638889
2012,11,22.01666667,-98.78361111
2012,11,22.01833333,-101.8547222
2012,11,22.025,-98.33611111
2012,11,22.0375,-100.7319444
2012,11,22.21361111,-98.985
2012,11,22.36277778,-102.8891667
2012,11,22.44194444,-101.7855556
2012,11,22.45472222,-103.1536111
2012,11,22.46805556,-104.2166667
2012,11,22.52083333,-104.3186111
2012,11,22.57777778,-102.2694444
2012,11,22.59166667,-105.3416667
2012,11,22.60972222,-103.0975
2012,11,22.615,-98.46166667
2012,11,22.64527778,-104.1005556
2012,11,22.75194444,-101.0833333
2012,11,22.7675,-102.5886111
2012,11,22.79833333,-105.265
2012,11,23.09583333,-105.8458333
2012,11,23.17583333,-99.27444444
2012,11,23.28888889,-102.3441667
2012,11,23.30222222,-99.54833333
2012,11,23.32777778,-101.7369444
2012,11,23.36222222,-100.5541667
2012,11,23.4075,-99.37527778
2012,11,23.47222222,-109.4527778
2012,11,23.64972222,-103.4475
2012,11,23.74611111,-99.98194444
2012,11,23.77361111,-99.24638889
2012,11,23.95666667,-103.4475
2012,11,23.99833333,-104.5858333
2012,11,24.07194444,-97.84305556
2012,11,24.14861111,-110.5677778
2012,11,24.28861111,-103.5066667
2012,11,24.3675,-99.09694444
2012,11,24.39166667,-111.1083333
2012,11,24.59027778,-111.4638889
2012,11,24.6775,-101.7730556
2012,11,24.68777778,-103.2263889
2012,11,24.71194444,-106.5436111
2012,11,24.72555556,-99.47111111
2012,11,24.8125,-110.9805556
2012,11,24.84027778,-111.7833333
2012,11,24.88972222,-100.1802778
2012,11,24.91888889,-99.25472222
2012,11,24.94444444,-106.2591667
2012,11,24.99111111,-99.74194444
2012,11,24.99166667,-111.4
2012,11,24.9925,-99.21333333
2012,11,25.00055556,-111.8338889
2012,11,25.09444444,-107.3930556
2012,11,25.10777778,-100.6625
2012,11,25.12083333,-111.8133333
2012,11,25.15166667,-99.92666667
2012,11,25.18194444,-99.83222222
2012,11,25.18888889,-111.4111111
2012,11,25.19638889,-100.2141667
2012,11,25.3625,-111.1722222
2012,11,25.36805556,-111.5194444
2012,11,25.39722222,-111.755
2012,11,25.49027778,-111.9152778
2012,11,25.54833333,-104.5838889
2012,11,25.56666667,-103.5333333
2012,11,25.5875,-111.6402778
2012,11,25.60083333,-105.7463889
2012,11,25.61444444,-105.0036111
2012,11,25.66111111,-108.06
2012,11,25.68111111,-100.7175
2012,11,25.71527778,-107.9163889
2012,11,25.76111111,-112.0375
2012,11,25.76666667,-105.7858333
2012,11,25.80833333,-107.5602778
2012,11,25.85861111,-100.0222222
2012,11,25.86527778,-111.5444444
2012,11,25.89444444,-108.025
2012,11,25.95222222,-100.1722222
2012,11,25.95916667,-112.0819444
2012,11,25.97,-109.3044444
2012,11,26.00222222,-100.5333333
2012,11,26.02222222,-99.19666667
2012,11,26.05833333,-111.825
2012,11,26.07083333,-108.7844444
2012,11,26.10638889,-103.4427778
2012,11,26.14,-103.7591667
2012,11,26.18194444,-112.0777778
2012,11,26.25694444,-112.4827778
2012,11,26.28277778,-106.0105556
2012,11,26.30916667,-99.54916667
2012,11,26.32416667,-111.9847222
2012,11,26.38055556,-112.5986111
2012,11,26.3925,-104.005
2012,11,26.52666667,-112.6533333
2012,11,26.58888889,-112.7222222
2012,11,26.71555556,-113.5741667
2012,11,26.72083333,-112.3055556
2012,11,26.76694444,-108.8216667
2012,11,26.89277778,-108.3541667
2012,11,26.91833333,-109.4533333
2012,11,27.06111111,-112.2388889
2012,11,27.19361111,-109.1955556
2012,11,27.23833333,-100.1313889
2012,11,27.26,-112.3508333
2012,11,27.2875,-107.1255556
2012,11,27.35416667,-110.0355556
2012,11,27.54861111,-112.975
2012,11,27.59833333,-113.0319444
2012,11,27.65833333,-109.2125
2012,11,27.68888889,-114.8972222
2012,11,27.83888889,-113.3208333
2012,11,27.84694444,-115.0813889
2012,11,27.88472222,-113.7777778
2012,11,27.96805556,-114.0458333
2012,11,28.18277778,-108.2138889
2012,11,28.21833333,-113.0844444
2012,11,28.22861111,-113.7552778
2012,11,28.3,-114.0258333
2012,11,28.3025,-112.8783333
2012,11,28.37694444,-110.5308333
2012,11,28.44416667,-110.3697222
2012,11,28.47333333,-110.31
2012,11,28.60388889,-113.5561111
2012,11,28.63444444,-114.0172222
2012,11,28.66805556,-114.2369444
2012,11,29.38083333,-110.9005556
2012,11,29.48805556,-114.3638889
2012,11,29.72194444,-115.1302778
2012,11,29.72722222,-114.7108333
2012,11,29.83666667,-111.4788889
2012,11,29.9375,-114.9669444
2012,11,29.96722222,-115.0969444
2012,11,30.03055556,-110.675
2012,11,30.32055556,-115.8205556
2012,11,30.40166667,-115.8883333
2012,11,30.57944444,-115.9377778
2012,11,30.62694444,-110.9675
2012,11,30.66583333,-111.405
2012,11,30.88444444,-116.1236111
