"id","year","temperaturamnimaextrema_acum","latitud","longitud","geom"
1145,"2012",10.5,25.103056,-99.35111,POINT (-99.35111236572266 25.103055953979492)
1146,"2012",10.5,26.224722,-111.475,POINT (-111.4749984741211 26.224721908569336)
1147,"2012",10.5,26.983612,-109.22305,POINT (-109.22305297851562 26.983612060546875)
1148,"2012",10.5,27.618889,-110.00222,POINT (-110.0022201538086 27.61888885498047)
1149,"2012",10.6,16.233334,-92.13333,POINT (-92.13333129882812 16.233333587646484)
1150,"2012",10.6,16.38139,-91.710556,POINT (-91.71055603027344 16.381389617919922)
1151,"2012",10.6,19.0675,-100.07833,POINT (-100.07833099365234 19.0674991607666)
1152,"2012",10.6,23.053055,-109.915,POINT (-109.91500091552734 23.053054809570312)
1153,"2012",10.6,24.694166,-99.6675,POINT (-99.6675033569336 24.69416618347168)
1154,"2012",10.6,24.97611,-99.439445,POINT (-99.43944549560547 24.976110458374023)
1155,"2012",10.6,25.032223,-111.67028,POINT (-111.67028045654297 25.032222747802734)
1156,"2012",10.6,28.257778,-109.299446,POINT (-109.29944610595703 28.25777816772461)
1157,"2012",10.7,19.214722,-100.40667,POINT (-100.40666961669922 19.2147216796875)
1158,"2012",10.7,21.841944,-99.64083,POINT (-99.64083099365234 21.841943740844727)
1159,"2012",10.7,23.36389,-110.165276,POINT (-110.16527557373047 23.363889694213867)
1160,"2012",10.7,23.741667,-109.84028,POINT (-109.84027862548828 23.741666793823242)
1161,"2012",10.7,25.265278,-103.77361,POINT (-103.77361297607422 25.265277862548828)
1162,"2012",10.7,27.078056,-100.49084,POINT (-100.49083709716797 27.07805633544922)
1163,"2012",10.7,27.518888,-100.61972,POINT (-100.61972045898438 27.518888473510742)
1164,"2012",10.8,18.199722,-98.26028,POINT (-98.2602767944336 18.199722290039062)
1165,"2012",10.8,18.295834,-97.16389,POINT (-97.16388702392578 18.295833587646484)
1166,"2012",10.8,18.748888,-98.16917,POINT (-98.1691665649414 18.74888801574707)
1167,"2012",10.8,18.854445,-99.02167,POINT (-99.02166748046875 18.85444450378418)
1168,"2012",10.8,18.947222,-98.82917,POINT (-98.82917022705078 18.947221755981445)
1169,"2012",10.8,20.094166,-103.37639,POINT (-103.37638854980469 20.094165802001953)
1170,"2012",10.8,20.735277,-101.22611,POINT (-101.22611236572266 20.73527717590332)
1171,"2012",10.8,21.184444,-97.814445,POINT (-97.81444549560547 21.184444427490234)
1172,"2012",10.8,21.859722,-100.076385,POINT (-100.07638549804688 21.859722137451172)
1173,"2012",10.8,23.2375,-110.068054,POINT (-110.06805419921875 23.237499237060547)
1174,"2012",10.8,23.538889,-109.67639,POINT (-109.6763916015625 23.538888931274414)
1175,"2012",10.8,23.86111,-110.655556,POINT (-110.65555572509766 23.86111068725586)
1176,"2012",10.8,24.95861,-99.32972,POINT (-99.32971954345703 24.95861053466797)
1177,"2012",10.8,25.195278,-112.111115,POINT (-112.11111450195312 25.19527816772461)
1178,"2012",10.8,25.800556,-100.27556,POINT (-100.27555847167969 25.800556182861328)
1179,"2012",10.8,26.42389,-109.025,POINT (-109.0250015258789 26.42388916015625)
1180,"2012",10.8,27.063889,-100.013336,POINT (-100.01333618164062 27.063888549804688)
1181,"2012",10.8,27.718056,-109.92167,POINT (-109.92166900634766 27.718055725097656)
1182,"2012",10.8,28.4,-109.88333,POINT (-109.88333129882812 28.399999618530273)
1183,"2012",10.9,16.98639,-92.89139,POINT (-92.89138793945312 16.98638916015625)
1184,"2012",10.9,18.629168,-99.325836,POINT (-99.32583618164062 18.629167556762695)
1185,"2012",10.9,18.798056,-98.812225,POINT (-98.81222534179688 18.79805564880371)
1186,"2012",10.9,19.578333,-89.600555,POINT (-89.60055541992188 19.578332901000977)
1187,"2012",10.9,21.374722,-104.791664,POINT (-104.79166412353516 21.37472152709961)
1188,"2012",10.9,22.844444,-99.331665,POINT (-99.3316650390625 22.844444274902344)
1189,"2012",10.9,25.546112,-103.52194,POINT (-103.52194213867188 25.546112060546875)
1190,"2012",10.9,25.793612,-100.19722,POINT (-100.19721984863281 25.793611526489258)
1191,"2012",10.9,26.141666,-111.45556,POINT (-111.45555877685547 26.141666412353516)
1192,"2012",10.9,26.268612,-109.037224,POINT (-109.03722381591797 26.268611907958984)
1193,"2012",10.9,27.598333,-109.930275,POINT (-109.9302749633789 27.59833335876465)
1194,"2012",10.9,27.983334,-110.96667,POINT (-110.96666717529297 27.983333587646484)
1195,"2012",10.9,28.283333,-110.7,POINT (-110.69999694824219 28.28333282470703)
1196,"2012",11.0,15.194445,-92.34583,POINT (-92.34583282470703 15.19444465637207)
1197,"2012",11.0,16.068056,-96.79417,POINT (-96.7941665649414 16.068056106567383)
1198,"2012",11.0,16.091389,-96.465,POINT (-96.46499633789062 16.091388702392578)
1199,"2012",11.0,16.329445,-96.59389,POINT (-96.59388732910156 16.329444885253906)
1200,"2012",11.0,16.6,-97.2,POINT (-97.19999694824219 16.600000381469727)
1201,"2012",11.0,16.7,-99.401665,POINT (-99.40166473388672 16.700000762939453)
1202,"2012",11.0,16.700556,-99.51028,POINT (-99.5102767944336 16.7005558013916)
1203,"2012",11.0,16.761667,-92.922775,POINT (-92.92277526855469 16.761667251586914)
1204,"2012",11.0,16.826944,-96.780556,POINT (-96.78055572509766 16.82694435119629)
1205,"2012",11.0,16.833889,-92.58028,POINT (-92.58027648925781 16.83388900756836)
1206,"2012",11.0,17.022223,-92.30722,POINT (-92.30722045898438 17.0222225189209)
1207,"2012",11.0,17.335278,-100.35333,POINT (-100.35333251953125 17.335277557373047)
1208,"2012",11.0,17.35,-96.15,POINT (-96.1500015258789 17.350000381469727)
1209,"2012",11.0,17.380833,-97.3575,POINT (-97.35749816894531 17.38083267211914)
1210,"2012",11.0,17.399723,-96.93305,POINT (-96.93305206298828 17.399723052978516)
1211,"2012",11.0,17.414444,-100.60694,POINT (-100.60694122314453 17.414443969726562)
1212,"2012",11.0,17.444445,-98.45028,POINT (-98.45027923583984 17.44444465637207)
1213,"2012",11.0,17.461111,-92.7775,POINT (-92.77749633789062 17.461111068725586)
1214,"2012",11.0,17.566944,-98.7275,POINT (-98.72750091552734 17.566944122314453)
1215,"2012",11.0,17.608612,-99.175835,POINT (-99.17583465576172 17.608612060546875)
1216,"2012",11.0,17.733055,-96.849724,POINT (-96.84972381591797 17.733055114746094)
1217,"2012",11.0,17.741945,-91.763054,POINT (-91.76305389404297 17.741945266723633)
1218,"2012",11.0,17.791666,-91.15833,POINT (-91.15833282470703 17.79166603088379)
1219,"2012",11.0,17.866667,-97.36667,POINT (-97.36666870117188 17.866666793823242)
1220,"2012",11.0,18.056667,-90.82056,POINT (-90.820556640625 18.05666732788086)
1221,"2012",11.0,18.073334,-100.51139,POINT (-100.51139068603516 18.073333740234375)
1222,"2012",11.0,18.096111,-99.55639,POINT (-99.55638885498047 18.096111297607422)
1223,"2012",11.0,18.098612,-101.70306,POINT (-101.70305633544922 18.09861183166504)
1224,"2012",11.0,18.1,-101.05167,POINT (-101.05166625976562 18.100000381469727)
1225,"2012",11.0,18.134167,-99.83111,POINT (-99.83110809326172 18.134166717529297)
1226,"2012",11.0,18.301111,-99.87222,POINT (-99.87222290039062 18.301111221313477)
1227,"2012",11.0,18.3025,-99.33278,POINT (-99.33277893066406 18.302499771118164)
1228,"2012",11.0,18.313334,-101.735,POINT (-101.73500061035156 18.31333351135254)
1229,"2012",11.0,18.32361,-98.819725,POINT (-98.8197250366211 18.323610305786133)
1230,"2012",11.0,18.459444,-99.40083,POINT (-99.40083312988281 18.459444046020508)
1231,"2012",11.0,18.51,-88.56861,POINT (-88.56861114501953 18.510000228881836)
1232,"2012",11.0,18.546112,-99.64528,POINT (-99.64527893066406 18.546112060546875)
1233,"2012",11.0,18.604445,-90.74111,POINT (-90.7411117553711 18.60444450378418)
1234,"2012",11.0,18.62,-97.41055,POINT (-97.41055297851562 18.6200008392334)
1235,"2012",11.0,18.626944,-100.897224,POINT (-100.89722442626953 18.626943588256836)
1236,"2012",11.0,18.892221,-99.23333,POINT (-99.23332977294922 18.892221450805664)
1237,"2012",11.0,18.893055,-100.10222,POINT (-100.10221862792969 18.893054962158203)
1238,"2012",11.0,18.921944,-98.55139,POINT (-98.5513916015625 18.92194366455078)
1239,"2012",11.0,19.063055,-99.38611,POINT (-99.3861083984375 19.06305503845215)
1240,"2012",11.0,19.147778,-102.3325,POINT (-102.3324966430664 19.147777557373047)
1241,"2012",11.0,19.203056,-99.14917,POINT (-99.149169921875 19.20305633544922)
1242,"2012",11.0,19.235556,-101.45695,POINT (-101.45694732666016 19.23555564880371)
1243,"2012",11.0,19.263334,-101.67528,POINT (-101.67527770996094 19.263334274291992)
1244,"2012",11.0,19.278889,-99.68584,POINT (-99.68583679199219 19.278888702392578)
1245,"2012",11.0,19.306389,-104.8875,POINT (-104.88749694824219 19.30638885498047)
1246,"2012",11.0,19.412777,-100.39389,POINT (-100.39389038085938 19.412776947021484)
1247,"2012",11.0,19.452778,-99.28361,POINT (-99.28360748291016 19.452777862548828)
1248,"2012",11.0,19.5,-96.885,POINT (-96.88500213623047 19.5)
1249,"2012",11.0,19.501389,-88.39778,POINT (-88.39778137207031 19.501388549804688)
1250,"2012",11.0,19.505556,-90.58417,POINT (-90.58416748046875 19.505556106567383)
1251,"2012",11.0,19.516388,-101.609726,POINT (-101.60972595214844 19.516387939453125)
1252,"2012",11.0,19.561388,-97.148056,POINT (-97.14805603027344 19.56138801574707)
1253,"2012",11.0,19.562778,-99.215836,POINT (-99.21583557128906 19.56277847290039)
1254,"2012",11.0,19.566668,-88.05,POINT (-88.05000305175781 19.566667556762695)
1255,"2012",11.0,19.572779,-99.665,POINT (-99.66500091552734 19.572778701782227)
1256,"2012",11.0,19.6625,-99.95778,POINT (-99.95777893066406 19.662500381469727)
1257,"2012",11.0,19.729723,-90.35083,POINT (-90.350830078125 19.72972297668457)
1258,"2012",11.0,19.7325,-98.59556,POINT (-98.5955581665039 19.732500076293945)
1259,"2012",11.0,19.753056,-103.181114,POINT (-103.18111419677734 19.753055572509766)
1260,"2012",11.0,19.80611,-97.30778,POINT (-97.30777740478516 19.806110382080078)
1261,"2012",11.0,19.810833,-98.26611,POINT (-98.26611328125 19.810832977294922)
1262,"2012",11.0,19.815277,-98.48417,POINT (-98.48416900634766 19.815277099609375)
1263,"2012",11.0,19.823889,-98.954445,POINT (-98.9544448852539 19.823888778686523)
1264,"2012",11.0,19.851667,-98.936386,POINT (-98.93638610839844 19.851667404174805)
1265,"2012",11.0,19.858612,-100.827225,POINT (-100.82722473144531 19.858612060546875)
1266,"2012",11.0,19.873888,-89.92694,POINT (-89.92694091796875 19.87388801574707)
1267,"2012",11.0,19.935833,-99.28361,POINT (-99.28360748291016 19.935832977294922)
1268,"2012",11.0,19.956112,-101.138054,POINT (-101.13805389404297 19.956111907958984)
1269,"2012",11.0,19.960278,-98.70805,POINT (-98.70805358886719 19.960277557373047)
1270,"2012",11.0,20.083334,-104.0975,POINT (-104.09750366210938 20.08333396911621)
1271,"2012",11.0,20.119444,-98.10083,POINT (-98.100830078125 20.119443893432617)
1272,"2012",11.0,20.168612,-89.235,POINT (-89.23500061035156 20.168611526489258)
1273,"2012",11.0,20.205,-89.291115,POINT (-89.2911148071289 20.204999923706055)
1274,"2012",11.0,20.2275,-89.531944,POINT (-89.53194427490234 20.227500915527344)
1275,"2012",11.0,20.265278,-98.95805,POINT (-98.95805358886719 20.265277862548828)
1276,"2012",11.0,20.276945,-97.96028,POINT (-97.96028137207031 20.276945114135742)
1277,"2012",11.0,20.305555,-101.59722,POINT (-101.59722137451172 20.30555534362793)
1278,"2012",11.0,20.369444,-99.648056,POINT (-99.64805603027344 20.369443893432617)
1279,"2012",11.0,20.410278,-89.28778,POINT (-89.28778076171875 20.4102783203125)
1280,"2012",11.0,20.441668,-97.76139,POINT (-97.76139068603516 20.441667556762695)
1281,"2012",11.0,20.46611,-98.66695,POINT (-98.66694641113281 20.466110229492188)
1282,"2012",11.0,20.487778,-100.962776,POINT (-100.96277618408203 20.487777709960938)
1283,"2012",11.0,20.5275,-101.37139,POINT (-101.37139129638672 20.52750015258789)
1284,"2012",11.0,20.581667,-102.74555,POINT (-102.74555206298828 20.581666946411133)
1285,"2012",11.0,20.595278,-89.00528,POINT (-89.00527954101562 20.595277786254883)
1286,"2012",11.0,20.623611,-103.24111,POINT (-103.2411117553711 20.623611450195312)
1287,"2012",11.0,20.715279,-99.12222,POINT (-99.12222290039062 20.71527862548828)
1288,"2012",11.0,20.743889,-105.22945,POINT (-105.22944641113281 20.74388885498047)
1289,"2012",11.0,20.901112,-88.75806,POINT (-88.758056640625 20.901111602783203)
1290,"2012",11.0,20.913055,-89.955,POINT (-89.95500183105469 20.913055419921875)
1291,"2012",11.0,21.025278,-101.83667,POINT (-101.836669921875 21.025278091430664)
1292,"2012",11.0,21.040833,-98.15305,POINT (-98.1530532836914 21.04083251953125)
1293,"2012",11.0,21.049444,-89.647224,POINT (-89.64722442626953 21.0494441986084)
1294,"2012",11.0,21.055,-104.48417,POINT (-104.48416900634766 21.05500030517578)
1295,"2012",11.0,21.073334,-89.520836,POINT (-89.52083587646484 21.073333740234375)
1296,"2012",11.0,21.100277,-101.39833,POINT (-101.39833068847656 21.100276947021484)
1297,"2012",11.0,21.123611,-88.63861,POINT (-88.63861083984375 21.123611450195312)
1298,"2012",11.0,21.13139,-102.00472,POINT (-102.00472259521484 21.131389617919922)
1299,"2012",11.0,21.159721,-88.95778,POINT (-88.95777893066406 21.15972137451172)
1300,"2012",11.0,21.198055,-102.125,POINT (-102.125 21.198055267333984)
1301,"2012",11.0,21.2125,-103.36389,POINT (-103.3638916015625 21.212499618530273)
1302,"2012",11.0,21.224445,-101.82,POINT (-101.81999969482422 21.224445343017578)
1303,"2012",11.0,21.345,-98.22611,POINT (-98.22611236572266 21.344999313354492)
1304,"2012",11.0,21.347778,-101.94139,POINT (-101.94139099121094 21.3477783203125)
1305,"2012",11.0,21.430834,-99.00833,POINT (-99.00833129882812 21.43083381652832)
1306,"2012",11.0,21.48889,-101.75278,POINT (-101.75277709960938 21.488889694213867)
1307,"2012",11.0,21.6825,-104.31611,POINT (-104.31610870361328 21.6825008392334)
1308,"2012",11.0,21.7325,-103.21472,POINT (-103.2147216796875 21.732500076293945)
1309,"2012",11.0,21.7675,-102.96889,POINT (-102.96888732910156 21.767499923706055)
1310,"2012",11.0,21.768055,-99.906944,POINT (-99.90694427490234 21.768054962158203)
1311,"2012",11.0,21.773611,-103.30944,POINT (-103.30944061279297 21.773611068725586)
1312,"2012",11.0,21.811388,-103.45917,POINT (-103.45916748046875 21.81138801574707)
1313,"2012",11.0,21.923334,-103.31639,POINT (-103.31639099121094 21.9233341217041)
1314,"2012",11.0,21.935,-102.550835,POINT (-102.55083465576172 21.934999465942383)
1315,"2012",11.0,21.964445,-102.69722,POINT (-102.69721984863281 21.964445114135742)
1316,"2012",11.0,21.973612,-99.00139,POINT (-99.00138854980469 21.97361183166504)
1317,"2012",11.0,22.011944,-99.21639,POINT (-99.21639251708984 22.011943817138672)
1318,"2012",11.0,22.016666,-98.78361,POINT (-98.78360748291016 22.016666412353516)
1319,"2012",11.0,22.018333,-101.85472,POINT (-101.85472106933594 22.018333435058594)
1320,"2012",11.0,22.025,-98.33611,POINT (-98.33611297607422 22.024999618530273)
1321,"2012",11.0,22.0375,-100.73194,POINT (-100.73194122314453 22.037500381469727)
1322,"2012",11.0,22.213612,-98.985,POINT (-98.98500061035156 22.213611602783203)
1323,"2012",11.0,22.362778,-102.88917,POINT (-102.88916778564453 22.362777709960938)
1324,"2012",11.0,22.441944,-101.78555,POINT (-101.78555297851562 22.441944122314453)
1325,"2012",11.0,22.454721,-103.15361,POINT (-103.15361022949219 22.454721450805664)
1326,"2012",11.0,22.468056,-104.21667,POINT (-104.21666717529297 22.468055725097656)
1327,"2012",11.0,22.520834,-104.31861,POINT (-104.31861114501953 22.52083396911621)
1328,"2012",11.0,22.577778,-102.26945,POINT (-102.26944732666016 22.577777862548828)
1329,"2012",11.0,22.591667,-105.34167,POINT (-105.34166717529297 22.59166717529297)
1330,"2012",11.0,22.609722,-103.0975,POINT (-103.09750366210938 22.609722137451172)
1331,"2012",11.0,22.615,-98.46167,POINT (-98.461669921875 22.614999771118164)
1332,"2012",11.0,22.645277,-104.100555,POINT (-104.10055541992188 22.64527702331543)
1333,"2012",11.0,22.751944,-101.083336,POINT (-101.08333587646484 22.751943588256836)
1334,"2012",11.0,22.7675,-102.58861,POINT (-102.58860778808594 22.767499923706055)
1335,"2012",11.0,22.798334,-105.265,POINT (-105.26499938964844 22.7983341217041)
1336,"2012",11.0,23.095833,-105.84583,POINT (-105.84583282470703 23.09583282470703)
1337,"2012",11.0,23.175833,-99.274445,POINT (-99.27444458007812 23.175832748413086)
1338,"2012",11.0,23.288889,-102.34417,POINT (-102.34416961669922 23.288888931274414)
1339,"2012",11.0,23.302221,-99.54833,POINT (-99.54833221435547 23.302221298217773)
1340,"2012",11.0,23.327778,-101.736946,POINT (-101.73694610595703 23.327777862548828)
1341,"2012",11.0,23.362223,-100.55417,POINT (-100.55416870117188 23.36222267150879)
1342,"2012",11.0,23.4075,-99.375275,POINT (-99.37527465820312 23.407499313354492)
1343,"2012",11.0,23.472221,-109.452774,POINT (-109.45277404785156 23.47222137451172)
1344,"2012",11.0,23.649723,-103.4475,POINT (-103.44750213623047 23.649723052978516)
1345,"2012",11.0,23.74611,-99.98194,POINT (-99.98194122314453 23.746110916137695)
1346,"2012",11.0,23.773611,-99.24639,POINT (-99.24639129638672 23.773611068725586)
1347,"2012",11.0,23.956667,-103.4475,POINT (-103.44750213623047 23.956666946411133)
1348,"2012",11.0,23.998333,-104.58583,POINT (-104.58583068847656 23.998332977294922)
1349,"2012",11.0,24.071945,-97.843056,POINT (-97.84305572509766 24.071945190429688)
1350,"2012",11.0,24.148611,-110.56778,POINT (-110.56777954101562 24.148611068725586)
1351,"2012",11.0,24.28861,-103.50667,POINT (-103.50666809082031 24.288610458374023)
1352,"2012",11.0,24.3675,-99.09695,POINT (-99.0969467163086 24.36750030517578)
1353,"2012",11.0,24.391666,-111.10833,POINT (-111.10832977294922 24.391666412353516)
1354,"2012",11.0,24.590279,-111.46389,POINT (-111.4638900756836 24.59027862548828)
1355,"2012",11.0,24.6775,-101.773056,POINT (-101.77305603027344 24.677499771118164)
1356,"2012",11.0,24.687778,-103.22639,POINT (-103.22638702392578 24.68777847290039)
1357,"2012",11.0,24.711945,-106.54361,POINT (-106.54360961914062 24.711944580078125)
1358,"2012",11.0,24.725555,-99.47111,POINT (-99.47110748291016 24.725555419921875)
1359,"2012",11.0,24.8125,-110.98055,POINT (-110.98055267333984 24.8125)
1360,"2012",11.0,24.840279,-111.78333,POINT (-111.78333282470703 24.84027862548828)
1361,"2012",11.0,24.889723,-100.180275,POINT (-100.1802749633789 24.88972282409668)
1362,"2012",11.0,24.918888,-99.25472,POINT (-99.25472259521484 24.918888092041016)
1363,"2012",11.0,24.944445,-106.25916,POINT (-106.25916290283203 24.94444465637207)
1364,"2012",11.0,24.991112,-99.74194,POINT (-99.741943359375 24.991111755371094)
1365,"2012",11.0,24.991667,-111.4,POINT (-111.4000015258789 24.991666793823242)
1366,"2012",11.0,24.9925,-99.21333,POINT (-99.21333312988281 24.99250030517578)
1367,"2012",11.0,25.000555,-111.833885,POINT (-111.8338851928711 25.00055503845215)
1368,"2012",11.0,25.094444,-107.39306,POINT (-107.39305877685547 25.094444274902344)
1369,"2012",11.0,25.107779,-100.6625,POINT (-100.6624984741211 25.107778549194336)
1370,"2012",11.0,25.120832,-111.81333,POINT (-111.8133316040039 25.120832443237305)
1371,"2012",11.0,25.151667,-99.92667,POINT (-99.92666625976562 25.15166664123535)
1372,"2012",11.0,25.181944,-99.83222,POINT (-99.83222198486328 25.181943893432617)
1373,"2012",11.0,25.188889,-111.41111,POINT (-111.4111099243164 25.188888549804688)
1374,"2012",11.0,25.196388,-100.214165,POINT (-100.21416473388672 25.196388244628906)
1375,"2012",11.0,25.3625,-111.172226,POINT (-111.17222595214844 25.362499237060547)
1376,"2012",11.0,25.368055,-111.51945,POINT (-111.51944732666016 25.36805534362793)
1377,"2012",11.0,25.397223,-111.755,POINT (-111.75499725341797 25.3972225189209)
1378,"2012",11.0,25.490278,-111.915276,POINT (-111.91527557373047 25.490278244018555)
1379,"2012",11.0,25.548334,-104.583885,POINT (-104.5838851928711 25.5483341217041)
1380,"2012",11.0,25.566668,-103.53333,POINT (-103.53333282470703 25.566667556762695)
1381,"2012",11.0,25.5875,-111.640274,POINT (-111.64027404785156 25.587499618530273)
1382,"2012",11.0,25.600834,-105.74639,POINT (-105.74639129638672 25.600833892822266)
1383,"2012",11.0,25.614445,-105.00361,POINT (-105.00360870361328 25.614444732666016)
1384,"2012",11.0,25.661112,-108.06,POINT (-108.05999755859375 25.66111183166504)
1385,"2012",11.0,25.68111,-100.7175,POINT (-100.71749877929688 25.681110382080078)
1386,"2012",11.0,25.715279,-107.91639,POINT (-107.91638946533203 25.71527862548828)
1387,"2012",11.0,25.76111,-112.0375,POINT (-112.0374984741211 25.761110305786133)
1388,"2012",11.0,25.766666,-105.785835,POINT (-105.78583526611328 25.766666412353516)
1389,"2012",11.0,25.808332,-107.56028,POINT (-107.5602798461914 25.808332443237305)
1390,"2012",11.0,25.858612,-100.022224,POINT (-100.02222442626953 25.858612060546875)
1391,"2012",11.0,25.865278,-111.54444,POINT (-111.54444122314453 25.865278244018555)
1392,"2012",11.0,25.894444,-108.025,POINT (-108.0250015258789 25.89444351196289)
1393,"2012",11.0,25.952223,-100.172226,POINT (-100.17222595214844 25.95222282409668)
1394,"2012",11.0,25.959167,-112.08195,POINT (-112.08194732666016 25.95916748046875)
1395,"2012",11.0,25.97,-109.30444,POINT (-109.304443359375 25.969999313354492)
1396,"2012",11.0,26.002222,-100.53333,POINT (-100.53333282470703 26.002222061157227)
1397,"2012",11.0,26.022223,-99.19666,POINT (-99.19666290283203 26.0222225189209)
1398,"2012",11.0,26.058332,-111.825,POINT (-111.82499694824219 26.058332443237305)
1399,"2012",11.0,26.070833,-108.78445,POINT (-108.7844467163086 26.070833206176758)
1400,"2012",11.0,26.106388,-103.44278,POINT (-103.44277954101562 26.106388092041016)
1401,"2012",11.0,26.14,-103.75916,POINT (-103.75916290283203 26.139999389648438)
1402,"2012",11.0,26.181944,-112.077774,POINT (-112.07777404785156 26.181943893432617)
1403,"2012",11.0,26.256945,-112.48278,POINT (-112.48278045654297 26.25694465637207)
1404,"2012",11.0,26.282778,-106.01056,POINT (-106.01055908203125 26.282777786254883)
1405,"2012",11.0,26.309166,-99.549164,POINT (-99.54916381835938 26.309165954589844)
1406,"2012",11.0,26.324167,-111.984726,POINT (-111.98472595214844 26.324167251586914)
1407,"2012",11.0,26.380556,-112.59861,POINT (-112.5986099243164 26.380556106567383)
1408,"2012",11.0,26.3925,-104.005,POINT (-104.00499725341797 26.392499923706055)
1409,"2012",11.0,26.526667,-112.653336,POINT (-112.65333557128906 26.52666664123535)
1410,"2012",11.0,26.588888,-112.72222,POINT (-112.72222137451172 26.58888816833496)
1411,"2012",11.0,26.715555,-113.574165,POINT (-113.57416534423828 26.71555519104004)
1412,"2012",11.0,26.720833,-112.30556,POINT (-112.30555725097656 26.72083282470703)
1413,"2012",11.0,26.766945,-108.82166,POINT (-108.82166290283203 26.766944885253906)
1414,"2012",11.0,26.892778,-108.354164,POINT (-108.35416412353516 26.892778396606445)
1415,"2012",11.0,26.918333,-109.45333,POINT (-109.45333099365234 26.918333053588867)
1416,"2012",11.0,27.061111,-112.23889,POINT (-112.2388916015625 27.061111450195312)
1417,"2012",11.0,27.193611,-109.19556,POINT (-109.195556640625 27.19361114501953)
1418,"2012",11.0,27.238333,-100.131386,POINT (-100.13138580322266 27.238332748413086)
1419,"2012",11.0,27.26,-112.35083,POINT (-112.350830078125 27.260000228881836)
1420,"2012",11.0,27.2875,-107.12556,POINT (-107.12555694580078 27.287500381469727)
1421,"2012",11.0,27.354166,-110.03555,POINT (-110.03555297851562 27.35416603088379)
1422,"2012",11.0,27.54861,-112.975,POINT (-112.9749984741211 27.54861068725586)
1423,"2012",11.0,27.598333,-113.031944,POINT (-113.03194427490234 27.59833335876465)
1424,"2012",11.0,27.658333,-109.2125,POINT (-109.2125015258789 27.65833282470703)
1425,"2012",11.0,27.688889,-114.897224,POINT (-114.89722442626953 27.688888549804688)
1426,"2012",11.0,27.838888,-113.32083,POINT (-113.32083129882812 27.83888816833496)
1427,"2012",11.0,27.846945,-115.08139,POINT (-115.08139038085938 27.84694480895996)
1428,"2012",11.0,27.884722,-113.77778,POINT (-113.77777862548828 27.884721755981445)
1429,"2012",11.0,27.968056,-114.04583,POINT (-114.04582977294922 27.968055725097656)
1430,"2012",11.0,28.182777,-108.21389,POINT (-108.2138900756836 28.182777404785156)
1431,"2012",11.0,28.218334,-113.08444,POINT (-113.08444213867188 28.218334197998047)
1432,"2012",11.0,28.228611,-113.75528,POINT (-113.75527954101562 28.22861099243164)
1433,"2012",11.0,28.3,-114.02583,POINT (-114.02583312988281 28.299999237060547)
1434,"2012",11.0,28.3025,-112.878334,POINT (-112.87833404541016 28.302499771118164)
1435,"2012",11.0,28.376944,-110.53083,POINT (-110.53083038330078 28.376943588256836)
1436,"2012",11.0,28.444166,-110.36972,POINT (-110.36972045898438 28.44416618347168)
1437,"2012",11.0,28.473333,-110.31,POINT (-110.30999755859375 28.47333335876465)
1438,"2012",11.0,28.60389,-113.556114,POINT (-113.55611419677734 28.60388946533203)
1439,"2012",11.0,28.634445,-114.01722,POINT (-114.01721954345703 28.634445190429688)
1440,"2012",11.0,28.668056,-114.236946,POINT (-114.23694610595703 28.66805648803711)
1441,"2012",11.0,29.380833,-110.90056,POINT (-110.90055847167969 29.38083267211914)
1442,"2012",11.0,29.488056,-114.36389,POINT (-114.3638916015625 29.488056182861328)
1443,"2012",11.0,29.721945,-115.13028,POINT (-115.13027954101562 29.72194480895996)
1444,"2012",11.0,29.727222,-114.71083,POINT (-114.71083068847656 29.727222442626953)
1445,"2012",11.0,29.836666,-111.47889,POINT (-111.47888946533203 29.836666107177734)
1446,"2012",11.0,29.9375,-114.96694,POINT (-114.9669418334961 29.9375)
1447,"2012",11.0,29.967222,-115.09695,POINT (-115.0969467163086 29.967222213745117)
1448,"2012",11.0,30.030556,-110.675,POINT (-110.67500305175781 30.030555725097656)
1449,"2012",11.0,30.320555,-115.82056,POINT (-115.820556640625 30.320554733276367)
1450,"2012",11.0,30.401667,-115.888336,POINT (-115.88833618164062 30.40166664123535)
1451,"2012",11.0,30.579445,-115.937775,POINT (-115.93777465820312 30.579444885253906)
1452,"2012",11.0,30.626944,-110.9675,POINT (-110.96749877929688 30.626943588256836)
1453,"2012",11.0,30.665833,-111.405,POINT (-111.40499877929688 30.66583251953125)
1454,"2012",11.0,30.884445,-116.12361,POINT (-116.12361145019531 30.884445190429688)
1455,"2012",11.0,30.95,-116.1,POINT (-116.0999984741211 30.950000762939453)
1456,"2012",11.0,31.0375,-115.20417,POINT (-115.20417022705078 31.037500381469727)
1457,"2012",11.0,31.072222,-116.20611,POINT (-116.20610809326172 31.072221755981445)
1458,"2012",11.0,31.270277,-116.03694,POINT (-116.03694152832031 31.27027702331543)
1459,"2012",11.0,31.713888,-116.666115,POINT (-116.6661148071289 31.71388816833496)
1460,"2012",11.0,31.790277,-116.58806,POINT (-116.58805847167969 31.7902774810791)
1461,"2012",11.0,31.791945,-116.40611,POINT (-116.40611267089844 31.79194450378418)
1462,"2012",11.0,32.41861,-115.03611,POINT (-115.0361099243164 32.418609619140625)
1463,"2012",11.0,32.57028,-115.11083,POINT (-115.11083221435547 32.57027816772461)
