year,lluviatotalmensual_ACUM,latitud,longitud
2012,715.7,24.78111111,-99.69777778
2012,715.88,20.79861111,-104.0041667
2012,716.2,19.78027778,-99.68638889
2012,716.51,19.265,-103.2911111
2012,716.83,21.26722222,-99.71777778
2012,717.01,19.31583333,-97.91111111
2012,717.73,20.28083333,-98.65861111
2012,719.48,20.22944444,-99.21527778
2012,719.5,19.46277778,-100.1977778
2012,719.55,21.05194444,-103.4388889
2012,719.7,19.41555556,-98.14
2012,720.78,20.67527778,-101.8441667
2012,721.5,19.38333333,-100.3833333
2012,722.07,26.24777778,-104.9194444
2012,723,16.8,-98.7025
2012,723,19.94416667,-98.75388889
2012,723.3,23.45361111,-99.50916667
2012,724.01,19.40083333,-99.945
2012,724.5,25.16583333,-99.31833333
2012,725.83,23.64666667,-98.08333333
2012,726.1,27.39305556,-108.5361111
2012,726.29,21.26,-89.045
2012,726.65,18.41666667,-100.4683333
2012,727.1,20.15833333,-103.0433333
2012,727.22,19.20944444,-99.58861111
2012,727.4,21.24222222 ,-99.26027778 
2012,728.65,19.55555556,-98.20277778
2012,728.95,24.93611111,-106.975
2012,730.5,24.09722222,-106.6666667
2012,730.8,18.58194444,-99.04472222
2012,730.9,19.7,-101.1833333
2012,732.3,19.19055556,-99.02194444
2012,733.04,21.46861111,-103.4619444
2012,733.9,19.80111111,-102.6702778
2012,734,18.19916667,-97.88638889
2012,734,20.42583333,-103.2422222
2012,735.12,24.07083333,-98.74222222
2012,735.3,19.45611111,-100.0694444
2012,735.64,19.33333333,-101.1833333
2012,737.3,18.90833333,-103.8744444
2012,738.4,21.15361111,-98.38916667
2012,738.52,19.44083333,-99.54527778
2012,738.64,20.60805556,-102.2152778
2012,739.1,18.48333333,-98.71666667
2012,739.3,19.11222222,-103.8838889
2012,740.84,16.71666667,-95
2012,743,20.85055556,-100.8472222
2012,744.73,20.00416667,-103.1541667
2012,745.14,18.15416667,-100.5
2012,746.5,19.67305556,-101.5561111
2012,746.56,16.44194444,-95.44666667
2012,747.25,23.34055556,-106.2405556
2012,747.8,20.705 ,-99.81388889 
2012,748.6,24.69416667,-99.6675
2012,748.81,20.14916667,-100.2972222
2012,749.74,20.55361111,-100.5827778
2012,750,20.71694444,-102.4411111
2012,750.64,16.43444444,-95.37416667
2012,750.9,20.49944444,-101.9488889
2012,753.5,16.99722222,-96.4325
2012,754.8,22.65861111,-98.69083333
2012,755.5,20.52194444 ,-100.4480556 
2012,755.59,18.73833333,-97.91111111
2012,756.07,18.52666667,-98.58222222
2012,757.6,22.81416667,-98.41972222
2012,758.14,19.50277778,-96.61111111
2012,758.21,19.81194444,-100.0813889
2012,758.37,17.57333333,-97.5225
2012,758.48,20.0325,-100.7122222
2012,758.91,20.14666667,-99.91472222
2012,760.05,17.55138889,-99.50083333
2012,761.5,19.9725,-100.4511111
2012,762,23.91388889,-106.9041667
2012,762.5,18.46555556,-100.5666667
2012,763.3,19.40361111,-99.19611111
2012,763.45,19.39138889,-99.52527778
2012,763.95,20.80611111,-104.4027778
2012,764.68,23.255,-98.83333333
2012,765.6,19.695,-99.30166667
2012,766.25,21.03333333,-104.375
2012,766.8,22.25527778,-104.5161111
2012,767.01,20.74027778,-101.0494444
2012,767.2,22.96305556,-98.12805556
2012,767.22,15.36416667,-92.24805556
2012,768.08,19.46111111,-100.0538889
2012,769.4,17.72,-92.80638889
2012,769.85,19.9975,-100.5122222
2012,770.03,20.92777778,-103.0233333
2012,770.6,19.96,-97.96
2012,771,19.43361111,-103.95
2012,771.08,25.73055556,-108.3458333
2012,771.2,20.8575,-102.22
2012,772.5,16.69194444,-93.56305556
2012,772.5,19.62333333,-99.28222222
2012,773.1,20.17611111,-100.555
2012,774,23.14444444,-98.75111111
2012,774.4,28.36666667,-108.9333333
2012,774.7,17.6225,-98.51333333
2012,774.8,23.5625,-99.025
2012,775.84,20.72527778,-102.8127778
2012,776,21.25888889,-103.1569444
2012,776.12,18.03333333,-99.04111111
2012,777.9,18.75888889,-103.7258333
2012,777.92,19.1125,-97.95611111
2012,778.5,19.78333333,-101.4777778
2012,778.6,17.125,-100.3519444
2012,778.66,28.46222222,-109.5263889
2012,779.1,18.7125,-98.2625
2012,779.41,24.56666667,-99.55111111
2012,780.76,17.04166667,-100.1166667
2012,780.98,20.20277778,-104.0488889
2012,781.61,20.29833333,-101.0669444
2012,782,19.9325,-102.9444444
2012,783.11,19.19666667,-99.12861111
2012,783.34,19.55611111,-99.9475
2012,783.4,19.825,-99.79083333
2012,783.6,18.99388889,-97.80555556
2012,783.86,19.58611111,-98.56388889
2012,783.94,19.7725,-101.1780556
2012,784.87,19.42805556,-99.6125
2012,784.94,25.36666667,-107.8375
2012,786.3,26.47416667,-106.3883333
2012,786.47,26.47555556,-106.3875
2012,786.76,19.53416667,-99.23944444
2012,786.92,16.55277778,-92.80416667
2012,787.4,20.15833333,-98.72861111
2012,787.98,20.32888889,-102.5425
2012,788,18.53111111,-98.9375
2012,789.27,20.51027778,-103.8569444
2012,790.01,25.48277778,-107.9211111
2012,790.12,20.43833333,-101.7422222
2012,790.41,18.60388889,-97.2725
2012,791,25.29694444,-99.34888889
2012,791.5,21.97444444,-103.525
2012,792.4,17.71972222,-98.97527778
2012,792.46,20.26666667,-103.425
2012,792.51,18.52,-99.145
2012,792.6,18.93,-104.0811111
2012,792.7,19.75777778,-89.84305556
2012,792.81,21.18166667,-102.8905556
2012,793.79,23.17805556,-99.46138889
2012,794.2,19.87333333,-103.5433333
2012,794.31,20.12555556,-101.1913889
2012,796.1,21.98333333,-103.6
2012,796.6,25.28361111,-100.0202778
2012,796.7,19.35944444,-89.58111111
2012,797.26,19.59555556,-99.35472222
2012,797.7,17.48555556,-99.45388889
2012,798.07,23.69027778,-105.3527778
2012,798.31,18.51,-88.56861111
2012,798.55,24.14833333,-105.9527778
2012,798.71,19.95805556,-99.53166667
2012,798.92,18.70583333,-99.09388889
2012,799.2,25.42944444,-100.1288889
2012,799.32,17.73305556,-96.84972222
2012,800.93,18.19972222,-98.26027778
2012,801.5,17.26666667,-96.54972222
2012,802.1,18.29555556,-98.81555556
2012,802.7,19.7975,-99.87444444
2012,803.2,21.02972222,-89.63972222
2012,804.01,19.76916667,-100.1402778
2012,804.02,18.67083333,-98.97527778
2012,805.57,19.29861111,-98.43388889
2012,806,16.5775,-92.71527778
2012,806.49,18.61111111,-99.25972222
2012,806.98,24.74805556,-107.4344444
2012,807.11,19.26138889,-98.37055556
2012,808,18.01333333,-91.56416667
2012,811.01,19.6975,-97.5475
2012,812.16,19.08861111,-102.3508333
2012,812.55,19.30333333,-99.14805556
2012,812.8,21.40805556,-88.505
2012,813.05,16.57472222,-94.80444444
2012,813.1,19.39527778,-99.09777778
2012,813.36,20.05166667,-102.8372222
2012,814.6,22.91666667,-98.5975
2012,814.82,18.45,-99.1
2012,815.28,21.49944444,-103.5505556
2012,817.21,19.38944444,-100.0758333
2012,818.34,25.51,-100.1933333
2012,819.82,20.33083333,-102.7633333
2012,821.2,19.32666667,-98.36611111
2012,822.05,16.86638889,-99.90555556
2012,822.09,19.42916667,-99.05277778
2012,822.4,19.64694444,-99.61333333
2012,823.13,16.96527778,-93.12027778
2012,823.26,18.62916667,-99.32583333
2012,824.2,19.64861111,-103.9833333
2012,824.99,23.725,-98.74527778
2012,826,23.60527778,-99.20305556
2012,826.49,19.62194444,-97.68111111
2012,827.79,19.70444444,-99.70305556
2012,828.31,19.38861111,-98.02138889
2012,828.8,19.27888889,-103.6616667
2012,829.26,22.21361111,-98.985
2012,829.3,18.81555556,-103.6341667
2012,829.92,19.98944444,-100.5891667
2012,830.5,19.90388889,-101.2611111
2012,831.03,22.98861111,-99.145
2012,831.5,19.92666667,-102.8758333
2012,831.81,19.71111111,-99.78888889
2012,833.64,19.28527778,-99.65277778
2012,834.11,18.31694444,-100.28
2012,835.3,20.99416667,-101.9941667
2012,836.52,18.92805556,-97.51138889
2012,836.8,18.93833333,-103.9463889
2012,838,17.20833333,-100.7572222
2012,838.12,18.47111111,-98.77777778
2012,841.01,19.28583333,-99.52361111
2012,841.3,19.08694444,-98.88472222
2012,841.51,21.01805556,-102.8258333
2012,841.7,20.10111111,-101.3958333
2012,845.51,20.04055556,-98.17388889
2012,845.91,17.13638889,-96.62805556
2012,847.22,24.25277778,-98.97777778
2012,848.2,16.87305556,-93.22694444
2012,848.2,18.63666667,-99.20083333
2012,848.2,18.65,-99.18333333
2012,848.5,18.93083333,-100.5647222
2012,849.3,19.16194444,-98.40638889
2012,850.2,23.59777778,-97.78027778
2012,850.79,19.21472222,-100.4066667
2012,851.53,19.01972222,-97.45055556
2012,851.75,16.865,-96.78444444
2012,852.12,20.48055556,-102.2488889
2012,852.5,23.56916667,-99.415
2012,852.7,16.82972222,-99.77833333
2012,852.8,21.21666667 ,-99.46666667 
2012,853.04,18.61222222,-98.46805556
2012,853.47,20.04888889,-101.2408333
2012,854.09,19.875,-99.735
2012,854.6,19.98722222,-98.29722222
2012,854.7,19.26638889,-104.3416667
2012,855.06,18.70027778,-99.38444444
2012,855.18,20.98833333,-87.20444444
2012,856.7,17.7475,-98.65305556
2012,858.6,19.98805556,-90.11777778
2012,859.6,19.71861111,-104.2033333
2012,861.3,19.49388889,-99.84166667
2012,861.6,16.75916667,-93.08861111
2012,861.68,16.94166667,-93.09861111
2012,865.7,21.105,-89.45361111
2012,866,17.37027778,-98.83777778
2012,866.01,21.22388889,-103.6058333
2012,866.5,17.46666667,-97.21666667
2012,867.48,20.55,-102.5083333
2012,868.69,18.85055556,-98.95527778
2012,868.96,22.40555556,-105.4583333
2012,869.15,16.72277778,-93.015
2012,870.44,19.4125,-99.20166667
2012,870.74,18.3,-98.05
2012,871.4,19.24333333,-98.19083333
2012,871.8,22.36111111,-104.4316667
2012,871.97,17.77777778,-98.72972222
2012,872.79,19.70722222,-98.44916667
2012,873.82,19.29111111,-99.71416667
2012,875.64,18.90638889,-98.97027778
2012,878.3,22.87694444,-98.035
2012,879.06,19.53972222,-100.4822222
2012,880.47,22.77888889,-98.10333333
2012,880.88,21.88833333,-104.3561111
2012,880.95,18.58388889,-99.18416667
2012,881.84,20.98416667,-89.65805556
2012,882,20.64333333,-90.21527778
2012,882.35,16.25111111,-92.13416667
2012,883.5,19.58055556,-97.95833333
2012,885.01,20.43944444,-103.6325
2012,885.38,20.42638889,-90.03111111
2012,885.6,23.525,-104.7227778
2012,887,19.225,-104.2322222
2012,887.2,18.8975,-98.13222222
2012,887.5,16.23333333,-92.13333333
2012,888.15,19.82444444,-97.80722222
2012,889.1,24.44388889,-105.785
2012,889.15,20.03861111,-99.86444444
2012,891.6,18.93888889,-98.135
2012,891.68,21.07333333,-89.52083333
2012,892.1,19.81527778,-90.38111111
2012,892.5,19.36194444,-103.7936111
2012,893.29,21.975,-98.56666667
2012,893.4,19.47194444,-98.34527778
2012,893.43,16.11777778,-92.05166667
2012,894.82,19.29222222,-99.76777778
2012,895,15.43361111,-92.11416667
2012,895.2,17.91194444,-98.48194444
2012,895.62,17.13333333,-100.5194444
2012,896,17.06583333,-96.87833333
2012,896.3,18.74694444,-99.675
2012,897.42,18.59861111,-99.36944444
2012,898.29,22.56583333,-97.905
2012,899,17.79527778,-98.56444444
2012,899.1,17.47444444,-101.2144444
2012,899.5,18.37555556,-98.36305556
2012,899.7,16.66222222,-92.95638889
2012,900.26,19.23444444,-99.80805556
2012,900.38,19.34083333,-99.79833333
2012,901.06,20.25194444,-104.5913889
2012,901.3,16.97083333,-98.25444444
2012,902.92,19.69694444,-103.9827778
2012,903.2,19.4925,-98.53527778
2012,903.6,21.07027778,-98.49
2012,906.8,19.91555556,-103.0194444
2012,907,22.35222222,-99.03861111
2012,908.26,18.98972222,-99.75583333
2012,908.5,22.05916667,-98.17555556
2012,909.31,18.10944444,-98.48333333
2012,909.51,22.025,-98.33611111
2012,911,18.64333333,-98.69111111
2012,911.09,19.87416667,-89.21694444
2012,912.32,18.88333333,-98.865
2012,913,18.3025,-99.33277778
2012,915.17,20.88277778,-103.8366667
2012,915.6,19.81638889,-100.4155556
2012,916.28,20.62361111,-103.2411111
2012,916.81,18.73,-98.7625
2012,917.4,17.74777778,-100.2027778
2012,918,19.58111111,-99.27833333
2012,918.13,19.19972222,-97.9075
2012,919.41,19.2925,-99.92222222
2012,920.13,25.12916667,-106.3625
2012,920.5,19.52722222,-90.18777778
2012,920.52,18.5775,-99.18055556
2012,921.4,20.50416667 ,-100.4244444 
2012,922.6,20.46361111,-89.22333333
2012,922.73,18.79583333,-99.4675
2012,922.73,18.85444444,-99.02166667
2012,923,15.84861111,-91.96805556
2012,923,18.35555556,-100.2744444
2012,923.53,20.42055556,-103.5911111
2012,924.9,16.75277778,-93.11666667
2012,925.3,17.00722222,-100.0875
2012,925.92,16.31055556,-91.97472222
2012,928.01,17.08916667,-100.3261111
2012,928.11,15.97916667,-95.68888889
2012,928.72,19.89722222,-103.7872222
2012,929.51,19.30722222,-98.38277778
2012,929.98,19.98888889,-101.275
2012,930,19.16194444,-104.2655556
2012,930,22.12583333,-98.73
2012,930.6,19.7725,-100.2883333
2012,932.4,22.95555556,-97.93583333
2012,933.1,19.285,-104.245
2012,933.2,16.79694444,-93.26527778
2012,933.68,18.735,-99.26583333
2012,933.87,18.72583333,-99.46916667
2012,934.95,24.8,-107.1625
2012,935.21,18.48777778,-99.30611111
2012,935.4,22.37222222,-99.455
2012,936.05,21.7425,-98.16083333
2012,937.44,16.74055556,-93.03111111
2012,937.6,16.39027778,-92.075
2012,938.8,19.84222222,-90.53166667
2012,939.4,17.25,-100.5686111
2012,939.52,19.1925,-100.1305556
2012,939.9,19.02694444,-98.77972222
2012,940.37,19.675,-101.3916667
2012,940.53,20.57611111,-104.3805556
2012,942.08,19.50472222,-99.90666667
2012,942.6,19.31222222,-103.7261111
2012,944.9,17.47138889,-99.36916667
2012,945.19,23.08416667,-98.7875
2012,946.2,19.16222222,-103.5241667
2012,946.39,19.71944444,-100.0419444
2012,946.95,20.63833333,-103.3105556
2012,947.3,21.345,-98.22611111
2012,947.5,18.10222222,-100.6755556
2012,948,20.64305556,-89.46166667
2012,948.6,20.61666667,-103.0666667
2012,948.84,19.41277778,-100.3938889
2012,950.1,18.89166667,-98.85833333
2012,950.9,16.44666667,-98.64194444
2012,950.96,19.83944444,-98.03277778
2012,953.51,22.32444444,-98.1475
2012,954.02,25.34305556,-107.2208333
2012,954.1,17.56694444,-98.7275
2012,956.13,17.51666667,-96.93305556
2012,956.2,20.70638889,-103.3922222
2012,957.71,18.89416667,-99.64305556
2012,960.1,27.505,-108.735
2012,961.74,20.67638889,-103.3461111
2012,962.51,22.79416667,-98.71611111
2012,963.16,19.32388889,-98.24666667
2012,963.71,18.44,-99.025
2012,964.3,20.76666667,-104.1
2012,965,19.47611111,-99.71444444
2012,965.8,19.525,-103.4333333
2012,966,21.97666667,-97.99083333
2012,966.31,18.92166667,-98.45416667
2012,966.8,17.21027778,-100.4166667
2012,967.7,16.37916667,-92.2375
2012,968.5,17.39222222,-97.19194444
2012,968.79,19.79305556,-89.33277778
2012,969.5,18.84666667,-98.61194444
2012,969.91,19.73194444,-99.5475
2012,970.6,18.50277778,-99.79222222
2012,971.28,19.17638889,-100.2163889
2012,972,18.75916667,-99.12111111
2012,972.45,18.77055556,-100.2572222
2012,973.46,19.97833333,-103.2605556
2012,973.92,18.63805556,-98.81777778
2012,974.02,19.39916667,-99.90833333
2012,974.43,18.93666667,-98.92805556
2012,978,20.65,-89.68
2012,978.05,19.24833333,-99.57555556
2012,979.3,18.85444444,-99.22722222
2012,980.2,19.24166667,-103.9661111
2012,981.7,19.10555556,-98.46361111
2012,982.1,17.28805556,-97.36805556
2012,982.7,18.59638889,-98.84361111
2012,983,21.51333333,-98.1775
2012,983.98,20.87777778,-99.20833333
2012,984.2,16.36888889,-98.54277778
2012,984.3,19.35555556,-90.72333333
2012,984.34,18.29527778,-99.4775
2012,984.53,18.685,-99.24388889
2012,984.78,20.49277778,-89.71222222
2012,985,18.29972222,-101.2602778
2012,985,19.95388889,-98.32583333
2012,985.45,17.38083333,-101.0583333
2012,986.8,22.91555556,-98.34555556
2012,987.44,19.92305556,-101.7469444
2012,987.5,22.21972222,-105.6458333
2012,987.7,20.64861111,-87.935
2012,988,18.77861111,-98.54083333
2012,988.4,16.64416667,-93.15722222
2012,989.41,19.42305556,-96.38805556
2012,990.6,20.90638889,-103.9797222
2012,990.71,19.15,-102.225
2012,990.92,19.945,-103.7580556
2012,991.48,18.59611111,-97.93
2012,993.71,21.77722222,-98.44388889
2012,994,21.61722222,-98.65277778
2012,995.3,16.57305556,-93.36694444
2012,995.5,19.26194444,-103.6133333
2012,995.8,18.77861111,-99.32361111
2012,997,16.47527778,-95.28138889
2012,997.71,19.3475,-100.1519444
2012,998.9,24.36472222,-105.5175
2012,999.5,18.88,-99.15333333
2012,1001.3,18.69166667,-98.82472222
2012,1003.31,18.74888889,-98.16916667
2012,1005.67,16.44916667,-95.02416667
2012,1005.71,18.52916667,-99.07
2012,1005.9,18.85805556,-98.595
2012,1007.25,18.75027778,-99.62222222
2012,1008.5,18.59222222,-89.41722222
2012,1009.07,16.75083333,-93.37388889
2012,1009.6,20.00361111,-89.7475
2012,1009.62,18.34972222,-99.55
2012,1011.34,18.94722222,-98.82916667
2012,1011.55,19.11916667,-99.55194444
2012,1011.6,16.8225,-99.47833333
2012,1012.29,16.49666667,-94.43805556
2012,1012.52,16.70944444,-99.1225
2012,1012.55,20.72027778,-103.3919444
2012,1012.96,22.32194444,-98.87
2012,1014.89,18.81333333,-98.75
2012,1015.66,19.405,-99.56305556
2012,1015.8,16.94777778,-96.78222222
2012,1017.01,18.82611111,-99.82
2012,1020.3,21.39,-88.1475
2012,1020.48,15.3325,-92.2675
2012,1021.21,19.69444444,-88.37638889
2012,1021.8,22.58361111,-99.43666667
2012,1021.89,21.37666667,-104.6183333
2012,1022.03,18.93055556,-99.93388889
2012,1022.11,19.05333333,-99.87888889
2012,1023.94,19.89916667,-101.5047222
2012,1024.09,17.88333333,-95.14583333
2012,1027.09,20.70027778,-103.9761111
2012,1027.2,19.18388889,-104.1255556
2012,1029.2,16.18416667,-92.2875
2012,1030.21,16.43,-93.44388889
2012,1030.65,16.30888889,-92.48611111
2012,1030.85,20.67027778,-103.2858333
2012,1031.1,19.60194444,-90.28166667
2012,1031.19,23.7,-98.2
2012,1031.3,22.84611111,-98.72944444
2012,1031.7,19.85611111,-89.29777778
2012,1031.85,22.52833333,-99.21388889
2012,1032.21,21.83222222,-98.50388889
2012,1033.48,19.78166667,-99.4725
2012,1033.8,19.99333333,-105.13
2012,1033.93,19.20777778,-98.75833333
2012,1034.66,17.71,-97.08305556
2012,1034.94,16.65583333,-98.50055556
2012,1035.24,18.24527778,-99.66194444
2012,1035.81,18.15861111,-100.3880556
2012,1039.46,21.76,-99.27
2012,1039.5,21.81416667,-98.01416667
2012,1039.9,16.76166667,-92.92277778
2012,1040.81,18.35861111,-100.6644444
2012,1041.25,17.125,-96.41666667
2012,1041.69,19.37777778,-99.49583333
2012,1042.08,18.68,-99.46361111
2012,1042.7,19.32888889,-103.7305556
2012,1046.91,21.02194444,-101.2533333
2012,1047.5,19.62027778,-101.1341667
2012,1047.5,22.23861111,-97.87888889
2012,1048.5,20.75083333,-89.83
2012,1049.3,20.88666667,-98.20111111
2012,1050,19.45916667,-89.73805556
2012,1052.4,22.24694444,-99.12083333
2012,1053.9,21.68166667,-97.69388889
2012,1055.7,21.87,-98.68333333
2012,1056.12,19.55805556,-99.41388889
2012,1056.22,19.35277778,-96.56388889
2012,1057.5,21.23944444,-98.00333333
2012,1059.4,20.81111111,-89.44666667
2012,1059.66,19.38416667,-100.8247222
2012,1060.1,18.12611111,-89.14361111
2012,1060.1,19.43305556,-96.69777778
2012,1062.45,19.02416667,-98.21555556
2012,1063.14,20.17666667,-98.64527778
2012,1063.5,18.98694444,-98.91972222
2012,1064.9,20.19722222,-90.12222222
2012,1066.22,19.33722222,-96.49166667
2012,1066.6,16.80277778,-93.75527778
2012,1069.1,19.93888889,-101.3833333
2012,1069.5,16.73305556,-98.59805556
2012,1072.52,20.36055556,-89.47638889
2012,1073,19.41111111,-99.69944444
2012,1073.37,19.53888889,-99.39694444
2012,1074.02,21.68916667,-98.60916667
2012,1074.1,18.00472222,-99.27916667
2012,1075.02,16.15416667,-91.86805556
2012,1077.58,19.13222222,-98.07777778
2012,1077.61,22.49888889,-98.825
2012,1077.8,20.76444444,-87.86472222
2012,1078.11,18.92222222,-99.03055556
2012,1079.7,17.83305556,-96.86666667
2012,1080,22.21027778,-98.39055556
2012,1080.62,19.45777778,-98.42222222
2012,1082.21,19.80222222,-88.75444444
2012,1082.23,17.08305556,-96.70972222
2012,1082.3,22.81833333,-105.305
2012,1085.7,19.67305556,-90.47361111
2012,1086.8,17.75666667,-91.2925
2012,1086.87,21.51888889,-98.41027778
2012,1088.5,19.34638889,-98.58138889
2012,1089.01,18.81583333,-99.55944444
2012,1091.01,18.21638889,-91.80138889
2012,1093.85,19.6875,-103.2577778
2012,1093.95,17.33305556,-96.48305556
2012,1094.69,19.95611111,-88.94833333
2012,1096,18.91194444,-98.75305556
2012,1097.81,21.07888889,-89.28361111
2012,1100,18.04527778,-93.96666667
2012,1100.58,21.30944444,-104.9066667
2012,1101.06,17.43305556,-96.54972222
2012,1101.2,19.23777778,-98.15916667
2012,1101.88,22.53333333,-99.33333333
2012,1102.3,20.59166667,-103.8583333
2012,1102.91,19.05138889,-99.53194444
2012,1105.43,20.38055556,-104.8222222
2012,1105.81,22.00638889,-99.05444444
2012,1106.46,18.86027778,-99.32638889
2012,1107.06,18.92194444,-98.55138889
2012,1109.1,16.36722222,-92.36916667
2012,1110.86,20.24416667,-89.32472222
2012,1112.5,16.78916667,-92.82833333
2012,1112.8,16.63888889,-99.09166667
2012,1113.01,18.99083333,-99.42083333
2012,1113.9,18.50833333,-89.395
2012,1114.61,19.0475,-100.1766667
2012,1117.5,17.31666667,-100.3980556
2012,1118.8,20.32138889,-90.05888889
2012,1122.8,17.25,-99.58361111
2012,1124,20.48861111,-87.7375
2012,1124.01,19.29861111,-99.36861111
2012,1124.54,16.55194444,-95.08444444
2012,1124.77,20.64833333,-103.7011111
2012,1127.02,20.54083333,-97.47277778
2012,1127.4,19.975,-101.7594444
2012,1129,19.00833333,-88.83333333
2012,1130.51,18.8675,-99.42916667
2012,1135.36,22.07694444,-98.81194444
2012,1138.8,16.76305556,-99.74888889
2012,1139,19.2225,-104.4905556
2012,1140,21.56083333,-98.81916667
2012,1141.6,20.99083333,-87.78388889
2012,1143.5,17.80416667,-92.48333333
2012,1148.12,18.94833333,-99.33138889
2012,1148.57,20.63444444,-87.07777778
2012,1149,17.93833333,-91.81
2012,1150.38,17.01666667,-96.09972222
2012,1150.6,19.845,-90.27
2012,1151,18.78111111,-100.4363889
2012,1151.04,19.40833333,-96.51638889
2012,1153,17.98777778,-92.825
2012,1153.45,21.83583333,-98.81666667
2012,1153.62,20.50055556,-104.7736111
2012,1154.53,16.65972222,-92.2625
2012,1155.69,19.05,-98.16666667
2012,1156.35,19.09305556,-98.05944444
2012,1156.9,21.35388889,-97.68166667
2012,1158.11,19.63305556,-88.6875
2012,1158.55,19.21944444,-98.24305556
2012,1159.2,16.49361111,-93.63222222
2012,1159.62,18.65472222,-91.76166667
2012,1162.16,18.95555556,-98.27527778
2012,1164.1,18.22222222,-100.7566667
2012,1166.97,21.84166667,-98.925
2012,1167.5,18.13416667,-99.92583333
2012,1167.5,18.65222222,-99.57333333
2012,1168.16,19.36305556,-96.65833333
2012,1169.97,19.02222222,-96.61388889
2012,1171.53,20.21722222,-98.73055556
2012,1172.59,17.97944444,-98.38472222
2012,1172.83,19.2375,-104.5619444
2012,1174.5,20.74138889,-89.31555556
2012,1175.26,16.71416667,-92.62888889
2012,1177.12,20.42666667,-89.75555556
2012,1178.15,22.82777778,-99.05138889
2012,1183,18.31333333,-101.735
2012,1185.7,19.61055556,-100.6691667
2012,1185.81,18.61,-99.42444444
2012,1187.53,18.91694444,-99.68472222
2012,1187.7,21.13361111,-98.53944444
2012,1189.21,19.65666667,-99.01722222
2012,1190.27,21.905,-105.4761111
2012,1190.7,16.68361111,-98.40222222
2012,1191.3,22.12222222,-105.2038889
2012,1191.51,25.0625,-106.5305556
2012,1191.67,21.79777778,-105.3041667
2012,1193.3,16.73333333,-92.63333333
2012,1193.78,22.57166667,-99.02138889
2012,1193.9,19.58833333,-96.78416667
2012,1194,18.97277778,-91.17583333
2012,1194.76,20.52527778,-104.7863889
2012,1195.6,19.07166667,-100.8283333
2012,1197.1,21.23666667,-87.93694444
2012,1197.61,17.80083333,-101.6666667
2012,1200.04,19.06861111,-98.31805556
2012,1204,19.18888889,-88.52388889
2012,1207.1,20.29111111,-89.39472222
2012,1207.2,16.16305556,-93.07638889
2012,1208.69,18.58305556,-98.71444444
2012,1209.34,19.51472222,-99.72861111
2012,1209.4,20.37388889,-90.05222222
2012,1210.7,18.38416667,-92.6
2012,1212.5,18.45944444,-99.40083333
2012,1212.9,19.13472222,-99.93
2012,1213,19.35972222,-104.0925
2012,1213.6,18.60444444,-90.74111111
2012,1215.1,17.25388889,-100.3169444
2012,1215.9,21.37472222,-104.7916667
2012,1220.39,21.00805556,-88.28277778
2012,1220.4,18.69166667,-100.4302778
2012,1222.25,20.08416667,-99.90694444
2012,1222.6,20.51,-86.94611111
2012,1223,19.42388889,-100.9072222
2012,1225.5,18.00861111,-88.82305556
2012,1225.8,22.8525,-99.49277778
2012,1229.02,19.78611111,-97.55277778
2012,1229.8,20.13694444,-90.17472222
2012,1231.51,19.7375,-102.0791667
2012,1231.8,22.37222222,-99.2875
2012,1232.9,18.67111111,-99.5
2012,1234.4,18.01666667,-101.1372222
2012,1234.58,15.96666667,-96.06666667
2012,1235.44,22.50083333,-98.91722222
2012,1237.11,16.28888889,-92.42833333
2012,1238,22.99194444,-105.8613889
2012,1239.2,20.64055556,-98.65527778
2012,1239.57,16.98638889,-92.89138889
2012,1239.66,21.27583333,-97.56
2012,1240.2,19.38833333,-104.0469444
2012,1241.64,21.66111111,-97.85055556
2012,1242.75,18.27777778,-103.2233333
2012,1244.09,22.82861111,-99.02083333
2012,1244.91,18.80694444,-99.77916667
2012,1246.02,22.77222222,-99.27916667
2012,1246.05,18.92861111,-99.72861111
2012,1247.8,19.82222222,-101.9291667
2012,1247.86,18.61666667,-98.94361111
2012,1248.5,22.18333333,-98.56111111
2012,1249.51,20.74833333,-97.865
2012,1250.87,18.91861111,-99.23416667
2012,1251.19,19.00777778,-100.0430556
2012,1251.2,21.06833333,-97.545
2012,1252.22,21.20805556,-88.8
2012,1253.18,22.85222222,-99.12
2012,1253.38,24.20638889,-99.02111111
2012,1255.7,18.39083333,-92.88333333
2012,1256,18.98833333,-99.64944444
2012,1256.42,17.82861111,-100.3875
2012,1257.8,17.61666667,-91.55
2012,1258.5,17.98333333,-101.8838889
2012,1263.5,19.90111111,-88.81194444
2012,1263.7,18.87805556,-98.77527778
2012,1264.8,21.98222222,-98.93194444
2012,1269.4,18.55083333,-99.41888889
2012,1270.1,19.96138889,-90.22777778
2012,1270.66,19.88611111,-101.3361111
2012,1270.78,22.49,-105.3541667
2012,1271,19.46527778,-96.46388889
2012,1271.53,16.48305556,-94.36777778
2012,1277.52,15.9025,-92.48277778
2012,1279,19.67916667,-100.7416667
2012,1279.2,20.23694444,-90.10305556
2012,1281.95,21.41388889,-98.48333333
2012,1282.9,22.63527778,-98.91638889
2012,1283.67,19.15583333,-99.90722222
2012,1287.88,19.36472222,-96.37444444
2012,1288.01,19.61472222,-90.21666667
2012,1292.8,19.11861111,-99.78138889
